
ans = 

  <a href="matlab:helpPopup('datetime')" style="font-weight:bold">datetime</a>

   16-Mar-2025 18:28:33 +0000

[16-Mar-2025 18:28:37] Checking for availability of parallel pool...
  Column 10

  302.5000

Total LH2 supplied by ground station = 33.0428kg.
Total LH2 in the UAM tank = 16.4294kg.
Total LH2 supplied by ground station = 33.0489kg.
Total LH2 in the UAM tank = 16.4357kg.
Total LH2 supplied by ground station = 33.0571kg.
Total LH2 in the UAM tank = 16.4431kg.
Total LH2 supplied by ground station = 33.0647kg.
Total LH2 in the UAM tank = 16.456kg.
Total LH2 supplied by ground station = 33.0675kg.
Total LH2 in the UAM tank = 16.4572kg.
Total LH2 supplied by ground station = 33.0711kg.
Total LH2 in the UAM tank = 16.46kg.
Total LH2 supplied by ground station = 33.0765kg.
Total LH2 in the UAM tank = 16.4651kg.
Total LH2 supplied by ground station = 33.0823kg.
Total LH2 in the UAM tank = 16.471kg.
Total LH2 supplied by ground station = 33.0857kg.
Total LH2 in the UAM tank = 16.4757kg.
Total LH2 supplied by ground station = 33.0904kg.
Total LH2 in the UAM tank = 16.4794kg.
Total LH2 supplied by ground station = 33.0928kg.
Total LH2 in the UAM tank = 16.4824kg.
Total LH2 supplied by ground station = 33.0932kg.
Total LH2 in the UAM tank = 16.4836kg.
Total LH2 supplied by ground station = 33.0949kg.
Total LH2 in the UAM tank = 16.4835kg.
Total LH2 supplied by ground station = 33.0971kg.
Total LH2 in the UAM tank = 16.4857kg.
Total LH2 supplied by ground station = 33.1032kg.
Total LH2 in the UAM tank = 16.491kg.
Total LH2 supplied by ground station = 33.1057kg.
Total LH2 in the UAM tank = 16.4961kg.
Total LH2 supplied by ground station = 33.1076kg.
Total LH2 in the UAM tank = 16.4953kg.
Total LH2 supplied by ground station = 33.1103kg.
Total LH2 in the UAM tank = 16.4986kg.
Total LH2 supplied by ground station = 33.1161kg.
Total LH2 in the UAM tank = 16.5055kg.
Total LH2 supplied by ground station = 33.1142kg.
Total LH2 in the UAM tank = 16.5019kg.
  Columns 1 through 9

  302.0000  302.0000  302.0000  302.5000  302.5000  302.5000  302.5000  302.5000  302.5000

  Columns 10 through 18

  302.5000  302.5000  302.5000  302.5000  302.5000  302.5000  302.5000  302.5000  302.5000

  Columns 19 through 20

  302.5000  302.5000

Total LH2 supplied by ground station = 38.1565kg.
Total LH2 in the UAM tank = 15.2737kg.
Total LH2 supplied by ground station = 38.1766kg.
Total LH2 in the UAM tank = 15.3088kg.
Total LH2 supplied by ground station = 38.0994kg.
Total LH2 in the UAM tank = 15.2604kg.
Error spotted, handling in graphing
Total LH2 supplied by ground station = 37.9277kg.
Total LH2 in the UAM tank = 15.1981kg.
Total LH2 supplied by ground station = 37.8659kg.
Total LH2 in the UAM tank = 15.2386kg.
Total LH2 supplied by ground station = 37.727kg.
Total LH2 in the UAM tank = 15.2687kg.
Total LH2 supplied by ground station = 37.5306kg.
Total LH2 in the UAM tank = 15.3757kg.
Total LH2 supplied by ground station = 37.16kg.
Total LH2 in the UAM tank = 15.3906kg.
Total LH2 supplied by ground station = 36.7936kg.
Total LH2 in the UAM tank = 15.4989kg.
Total LH2 supplied by ground station = 36.1695kg.
Total LH2 in the UAM tank = 15.4573kg.
Total LH2 supplied by ground station = 35.5534kg.
Total LH2 in the UAM tank = 15.4861kg.
Total LH2 supplied by ground station = 34.9233kg.
Total LH2 in the UAM tank = 15.4865kg.
Total LH2 supplied by ground station = 34.5522kg.
Total LH2 in the UAM tank = 15.7062kg.
Total LH2 supplied by ground station = 33.9545kg.
Total LH2 in the UAM tank = 16.0563kg.
Total LH2 supplied by ground station = 33.4151kg.
Total LH2 in the UAM tank = 16.4276kg.
Total LH2 supplied by ground station = 32.9283kg.
Total LH2 in the UAM tank = 16.4876kg.
Total LH2 supplied by ground station = 32.6368kg.
Total LH2 in the UAM tank = 16.5709kg.
Total LH2 supplied by ground station = 32.5198kg.
Total LH2 in the UAM tank = 16.6834kg.
Total LH2 supplied by ground station = 32.3508kg.
Total LH2 in the UAM tank = 16.7305kg.
  Columns 1 through 9

  316.5000  316.5000  316.5000         0  316.5000  316.5000  316.5000  317.0000  316.0000

  Columns 10 through 18

  315.0000  313.5000  312.0000  310.0000  308.5000  306.5000  304.0000  301.5000  300.0000

  Columns 19 through 20

  299.0000  298.0000

Error spotted, handling in graphing
Total LH2 supplied by ground station = 30.3617kg.
Total LH2 in the UAM tank = 16.7635kg.
Error spotted, handling in graphing
Total LH2 supplied by ground station = 30.2171kg.
Total LH2 in the UAM tank = 17.0805kg.
Total LH2 supplied by ground station = 30.2142kg.
Total LH2 in the UAM tank = 17.0697kg.
Total LH2 supplied by ground station = 30.0872kg.
Total LH2 in the UAM tank = 16.9964kg.
Total LH2 supplied by ground station = 30.1236kg.
Total LH2 in the UAM tank = 16.7966kg.
Total LH2 supplied by ground station = 30.3353kg.
Total LH2 in the UAM tank = 16.7917kg.
Total LH2 supplied by ground station = 30.8043kg.
Total LH2 in the UAM tank = 16.967kg.
Total LH2 supplied by ground station = 31.078kg.
Total LH2 in the UAM tank = 16.8338kg.
Total LH2 supplied by ground station = 31.626kg.
Total LH2 in the UAM tank = 16.7909kg.
Total LH2 supplied by ground station = 31.9851kg.
Total LH2 in the UAM tank = 16.557kg.
Total LH2 supplied by ground station = 32.4401kg.
Total LH2 in the UAM tank = 16.4686kg.
Total LH2 supplied by ground station = 32.8512kg.
Total LH2 in the UAM tank = 16.6374kg.
Total LH2 supplied by ground station = 33.1325kg.
Total LH2 in the UAM tank = 16.6432kg.
Total LH2 supplied by ground station = 33.2747kg.
Total LH2 in the UAM tank = 16.2996kg.
Total LH2 supplied by ground station = 33.4702kg.
Total LH2 in the UAM tank = 16.2224kg.
Total LH2 supplied by ground station = 33.4466kg.
Total LH2 in the UAM tank = 16.0675kg.
Total LH2 supplied by ground station = 33.7301kg.
Total LH2 in the UAM tank = 16.1814kg.
Total LH2 supplied by ground station = 33.7341kg.
Total LH2 in the UAM tank = 16.1731kg.
  Columns 1 through 9

         0  276.5000         0  278.0000  279.0000  279.5000  281.5000  284.0000  289.0000

  Columns 10 through 18

  292.0000  295.5000  298.5000  299.5000  301.5000  302.5000  303.5000  304.0000  304.0000

  Columns 19 through 20

  305.5000  305.5000

Total LH2 supplied by ground station = 23.6952kg.
Total LH2 in the UAM tank = 16.4475kg.
Total LH2 supplied by ground station = 24.256kg.
Total LH2 in the UAM tank = 16.2874kg.
Total LH2 supplied by ground station = 24.785kg.
Total LH2 in the UAM tank = 16.3701kg.
Total LH2 supplied by ground station = 25.2968kg.
Total LH2 in the UAM tank = 16.3153kg.
Total LH2 supplied by ground station = 25.8291kg.
Total LH2 in the UAM tank = 16.2857kg.
Total LH2 supplied by ground station = 26.3877kg.
Total LH2 in the UAM tank = 16.2057kg.
Total LH2 supplied by ground station = 26.9443kg.
Total LH2 in the UAM tank = 16.1983kg.
Total LH2 supplied by ground station = 27.5046kg.
Total LH2 in the UAM tank = 16.2416kg.
Total LH2 supplied by ground station = 28.0534kg.
Total LH2 in the UAM tank = 16.2449kg.
Total LH2 supplied by ground station = 28.4042kg.
Total LH2 in the UAM tank = 16.0906kg.
Total LH2 supplied by ground station = 28.965kg.
Total LH2 in the UAM tank = 16.1317kg.
Total LH2 supplied by ground station = 29.412kg.
Total LH2 in the UAM tank = 16.1734kg.
Total LH2 supplied by ground station = 29.8699kg.
Total LH2 in the UAM tank = 16.1769kg.
Total LH2 supplied by ground station = 30.3255kg.
Total LH2 in the UAM tank = 16.2195kg.
Total LH2 supplied by ground station = 30.7721kg.
Total LH2 in the UAM tank = 16.2302kg.
Total LH2 supplied by ground station = 31.1363kg.
Total LH2 in the UAM tank = 16.1939kg.
Total LH2 supplied by ground station = 31.7238kg.
Total LH2 in the UAM tank = 16.3474kg.
Total LH2 supplied by ground station = 32.0939kg.
Total LH2 in the UAM tank = 16.3081kg.
Total LH2 supplied by ground station = 32.7155kg.
Total LH2 in the UAM tank = 16.46kg.
Total LH2 supplied by ground station = 33.0981kg.
Total LH2 in the UAM tank = 16.488kg.
  Columns 1 through 9

  241.5000  246.5000  250.5000  254.0000  258.0000  262.0000  265.5000  269.0000  272.5000

  Columns 10 through 18

  275.5000  278.5000  281.5000  284.5000  287.0000  289.5000  292.0000  295.0000  297.0000

  Columns 19 through 20

  300.0000  302.5000

Total LH2 supplied by ground station = 33.1129kg.
Total LH2 in the UAM tank = 16.4775kg.
Total LH2 supplied by ground station = 33.1123kg.
Total LH2 in the UAM tank = 16.4786kg.
Total LH2 supplied by ground station = 33.1158kg.
Total LH2 in the UAM tank = 16.4904kg.
Total LH2 supplied by ground station = 33.1122kg.
Total LH2 in the UAM tank = 16.4693kg.
Total LH2 supplied by ground station = 33.1118kg.
Total LH2 in the UAM tank = 16.4828kg.
Total LH2 supplied by ground station = 33.1111kg.
Total LH2 in the UAM tank = 16.4689kg.
Total LH2 supplied by ground station = 33.1106kg.
Total LH2 in the UAM tank = 16.4942kg.
Total LH2 supplied by ground station = 33.11kg.
Total LH2 in the UAM tank = 16.4872kg.
Total LH2 supplied by ground station = 33.1112kg.
Total LH2 in the UAM tank = 16.4762kg.
Total LH2 supplied by ground station = 33.1029kg.
Total LH2 in the UAM tank = 16.4722kg.
Total LH2 supplied by ground station = 33.1046kg.
Total LH2 in the UAM tank = 16.4807kg.
Total LH2 supplied by ground station = 33.0976kg.
Total LH2 in the UAM tank = 16.483kg.
Total LH2 supplied by ground station = 33.0916kg.
Total LH2 in the UAM tank = 16.4896kg.
Total LH2 supplied by ground station = 33.0821kg.
Total LH2 in the UAM tank = 16.5008kg.
Total LH2 supplied by ground station = 33.0675kg.
Total LH2 in the UAM tank = 16.514kg.
Total LH2 supplied by ground station = 33.0449kg.
Total LH2 in the UAM tank = 16.4833kg.
Total LH2 supplied by ground station = 33.2684kg.
Total LH2 in the UAM tank = 16.6549kg.
Total LH2 supplied by ground station = 33.228kg.
Total LH2 in the UAM tank = 16.5938kg.
Total LH2 supplied by ground station = 33.1542kg.
Total LH2 in the UAM tank = 16.5277kg.
Total LH2 supplied by ground station = 33.3125kg.
Total LH2 in the UAM tank = 16.3948kg.
  Columns 1 through 9

  302.5000  302.5000  302.5000  302.5000  302.5000  302.5000  302.5000  302.5000  302.5000

  Columns 10 through 18

  302.5000  302.5000  302.5000  302.5000  302.5000  302.5000  302.5000  303.0000  303.0000

  Columns 19 through 20

  303.0000  304.0000

Total LH2 supplied by ground station = 32.3007kg.
Total LH2 in the UAM tank = 15.7396kg.
Total LH2 supplied by ground station = 35.1322kg.
Total LH2 in the UAM tank = 18.173kg.
Total LH2 supplied by ground station = 37.9456kg.
Total LH2 in the UAM tank = 20.7778kg.
Total LH2 supplied by ground station = 40.8591kg.
Total LH2 in the UAM tank = 23.8618kg.
Total LH2 supplied by ground station = 43.4127kg.
Total LH2 in the UAM tank = 26.6605kg.
Total LH2 supplied by ground station = 46.1231kg.
Total LH2 in the UAM tank = 29.2498kg.
Total LH2 supplied by ground station = 48.9009kg.
Total LH2 in the UAM tank = 32.3522kg.
Total LH2 supplied by ground station = 51.5741kg.
Total LH2 in the UAM tank = 34.6254kg.
Total LH2 supplied by ground station = 54.4291kg.
Total LH2 in the UAM tank = 37.3199kg.
Error spotted, handling in graphing
Error spotted, handling in graphing
Total LH2 supplied by ground station = 62.791kg.
Total LH2 in the UAM tank = 46.2749kg.
Total LH2 supplied by ground station = 65.6768kg.
Total LH2 in the UAM tank = 49.2103kg.
Total LH2 supplied by ground station = 68.2537kg.
Total LH2 in the UAM tank = 51.7514kg.
Total LH2 supplied by ground station = 71.2337kg.
Total LH2 in the UAM tank = 54.6878kg.
Total LH2 supplied by ground station = 73.9919kg.
Total LH2 in the UAM tank = 57.5031kg.
Total LH2 supplied by ground station = 76.4262kg.
Total LH2 in the UAM tank = 60.0162kg.
Total LH2 supplied by ground station = 79.2825kg.
Total LH2 in the UAM tank = 62.8712kg.
Total LH2 supplied by ground station = 81.8867kg.
Total LH2 in the UAM tank = 65.4438kg.
Total LH2 supplied by ground station = 84.2337kg.
Total LH2 in the UAM tank = 67.8331kg.
  Columns 1 through 9

  301.0000  307.0000  312.5000  317.5000  322.0000  326.0000  331.0000  334.5000  339.0000

  Columns 10 through 18

         0         0  352.0000  356.0000  359.5000  363.5000  367.0000  370.0000  373.5000

  Columns 19 through 20

  376.5000  379.0000

Total LH2 supplied by ground station = 34.0931kg.
Total LH2 in the UAM tank = 16.0481kg.
Total LH2 supplied by ground station = 33.968kg.
Total LH2 in the UAM tank = 16.0419kg.
Total LH2 supplied by ground station = 33.6671kg.
Total LH2 in the UAM tank = 16.0318kg.
Total LH2 supplied by ground station = 33.4474kg.
Total LH2 in the UAM tank = 15.9547kg.
Total LH2 supplied by ground station = 33.5303kg.
Total LH2 in the UAM tank = 16.0433kg.
Total LH2 supplied by ground station = 33.4553kg.
Total LH2 in the UAM tank = 16.0279kg.
Total LH2 supplied by ground station = 33.5354kg.
Total LH2 in the UAM tank = 16.3583kg.
Total LH2 supplied by ground station = 33.4713kg.
Total LH2 in the UAM tank = 16.4675kg.
Total LH2 supplied by ground station = 33.4222kg.
Total LH2 in the UAM tank = 16.6366kg.
Total LH2 supplied by ground station = 33.1302kg.
Total LH2 in the UAM tank = 16.5412kg.
Total LH2 supplied by ground station = 33.0857kg.
Total LH2 in the UAM tank = 16.3791kg.
Total LH2 supplied by ground station = 33.0495kg.
Total LH2 in the UAM tank = 16.1124kg.
Total LH2 supplied by ground station = 33.1025kg.
Total LH2 in the UAM tank = 16.022kg.
Total LH2 supplied by ground station = 33.0231kg.
Total LH2 in the UAM tank = 15.8436kg.
Total LH2 supplied by ground station = 32.9954kg.
Total LH2 in the UAM tank = 15.8284kg.
Total LH2 supplied by ground station = 32.8982kg.
Total LH2 in the UAM tank = 15.8105kg.
Total LH2 supplied by ground station = 32.9135kg.
Total LH2 in the UAM tank = 15.8598kg.
Total LH2 supplied by ground station = 32.7481kg.
Total LH2 in the UAM tank = 15.7782kg.
Total LH2 supplied by ground station = 32.853kg.
Total LH2 in the UAM tank = 15.9463kg.
Total LH2 supplied by ground station = 32.6115kg.
Total LH2 in the UAM tank = 15.8114kg.
  Columns 1 through 9

  305.0000  303.5000  301.0000  300.0000  300.0000  300.0000  300.5000  301.0000  301.5000

  Columns 10 through 18

  302.0000  303.0000  303.5000  304.5000  304.5000  305.0000  305.5000  306.5000  307.5000

  Columns 19 through 20

  309.5000  311.0000

Error spotted, handling in graphing
Total LH2 supplied by ground station = 33.1625kg.
Total LH2 in the UAM tank = 16.233kg.
Total LH2 supplied by ground station = 33.1374kg.
Total LH2 in the UAM tank = 16.2315kg.
Total LH2 supplied by ground station = 33.2448kg.
Total LH2 in the UAM tank = 16.2908kg.
Total LH2 supplied by ground station = 33.2162kg.
Total LH2 in the UAM tank = 16.3339kg.
Total LH2 supplied by ground station = 33.1799kg.
Total LH2 in the UAM tank = 16.3193kg.
Total LH2 supplied by ground station = 33.2598kg.
Total LH2 in the UAM tank = 16.3727kg.
Total LH2 supplied by ground station = 32.9891kg.
Total LH2 in the UAM tank = 16.2115kg.
Total LH2 supplied by ground station = 33.1502kg.
Total LH2 in the UAM tank = 16.3538kg.
Error spotted, handling in graphing
Total LH2 supplied by ground station = 33.006kg.
Total LH2 in the UAM tank = 16.3093kg.
Total LH2 supplied by ground station = 33.0121kg.
Total LH2 in the UAM tank = 16.37kg.
Total LH2 supplied by ground station = 33.1636kg.
Total LH2 in the UAM tank = 16.4925kg.
Total LH2 supplied by ground station = 33.0639kg.
Total LH2 in the UAM tank = 16.507kg.
Total LH2 supplied by ground station = 33.2474kg.
Total LH2 in the UAM tank = 16.5866kg.
Total LH2 supplied by ground station = 33.2107kg.
Total LH2 in the UAM tank = 16.4379kg.
Total LH2 supplied by ground station = 33.1794kg.
Total LH2 in the UAM tank = 16.3974kg.
Total LH2 supplied by ground station = 33.4015kg.
Total LH2 in the UAM tank = 16.4532kg.
Total LH2 supplied by ground station = 33.3939kg.
Total LH2 in the UAM tank = 16.3893kg.
Total LH2 supplied by ground station = 33.4083kg.
Total LH2 in the UAM tank = 16.3446kg.
  Columns 1 through 9

         0  296.0000  297.0000  297.5000  298.0000  298.5000  299.5000  299.0000  300.0000

  Columns 10 through 18

         0  301.0000  302.0000  302.5000  302.5000  303.0000  303.5000  303.5000  304.5000

  Columns 19 through 20

  304.5000  305.0000

Total LH2 supplied by ground station = 33.142kg.
Total LH2 in the UAM tank = 16.4789kg.
Total LH2 supplied by ground station = 33.1366kg.
Total LH2 in the UAM tank = 16.4806kg.
Total LH2 supplied by ground station = 33.1369kg.
Total LH2 in the UAM tank = 16.5045kg.
Total LH2 supplied by ground station = 33.1357kg.
Total LH2 in the UAM tank = 16.4893kg.
Total LH2 supplied by ground station = 33.1351kg.
Total LH2 in the UAM tank = 16.5128kg.
Total LH2 supplied by ground station = 33.1332kg.
Total LH2 in the UAM tank = 16.5183kg.
Total LH2 supplied by ground station = 33.1251kg.
Total LH2 in the UAM tank = 16.5107kg.
Total LH2 supplied by ground station = 33.1244kg.
Total LH2 in the UAM tank = 16.5109kg.
Total LH2 supplied by ground station = 33.1125kg.
Total LH2 in the UAM tank = 16.4993kg.
Total LH2 supplied by ground station = 33.1014kg.
Total LH2 in the UAM tank = 16.4903kg.
Total LH2 supplied by ground station = 33.0801kg.
Total LH2 in the UAM tank = 16.4879kg.
Total LH2 supplied by ground station = 33.0509kg.
Total LH2 in the UAM tank = 16.4955kg.
Total LH2 supplied by ground station = 33.2403kg.
Total LH2 in the UAM tank = 16.6099kg.
